"UserID";"Location";"Age"
"1991";"toledo, ohio, usa";"31"
"1992";"genova, liguria, italy";NULL
"1993";"sao paulo, sao paulo, brazil";"37"
"1994";"piqua, ohio, usa";NULL
"1995";"rascafr�a, madrid, spain";"59"
"1996";"sydney, new south wales, australia";"34"
"1997";"altoona, pennsylvania, usa";"16"
"1998";"tel-aviv, \"n/a\"), israel";NULL
"1999";"allston, massachusetts, usa";"26"
"2000";"pune, maharashtra, india";"19"
"2001";"belo horizonte, minas gerais, brazil";"24"
"2002";"letchworth, england, united kingdom";NULL
"2003";"cambridge, england, united kingdom";"21"
"2004";"loma hermosa, buenos aires, argentina";NULL
"2005";"turin, piemonte, italy";"30"
"2006";"n�rnberg, bayern, germany";NULL
"2007";"vienna, vienna, austria";"53"
"2008";"burnaby, british columbia, canada";NULL
"2009";"wuppertal, nordrhein-westfalen, germany";"31"
"2010";"colfax, illinois, usa";NULL
"2011";"chicago, illinois, usa";"28"
"2012";"bray, wicklow,";"34"
"2013";"canoas, rio grande do sul, brazil";"31"
"2014";"teodoro sampaio, sao paulo, brazil";"36"
"2015";"46487 wesel, nordrhein-westfalen, germany";NULL
"2016";"fresno, california, usa";NULL
"2017";"edinburgh, scotland, united kingdom";NULL
"2018";"edson, alberta, canada";"21"
"2019";"carcavelos, n/a, portugal";"29"
"2020";"dafoe, saskatchewan, canada";"42"
"2021";"burnaby, british columbia, canada";NULL
"2022";"wellington, n/a, new zealand";"50"
"2023";"groningen, , netherlands";NULL
"2024";"oakland, california, usa";"34"
"2025";"stone mountain, georgia, usa";"27"
"2026";"merritt island, florida, usa";"46"
"2027";"debary, florida, usa";NULL
"2028";"sint-pieters-leeuw, vlaams-brabant, belgium";"42"
"2029";"southampton, england, united kingdom";"30"
"2030";"seabeck, washington, usa";"31"
"2031";"cromwell, connecticut, usa";"34"
"2032";"moreno valley, california, usa";"29"
"2033";"omaha, nebraska, usa";"27"
"2034";"houston, texas, usa";"35"
"2035";"longwood, florida, usa";"15"
"2036";"frenchtown, new jersey, usa";"49"
"2037";"rennes, bretagne, france";"56"
"2038";"bloomington, indiana, usa";NULL
"2039";"saginaw, michigan, usa";NULL
"2040";"amsterdam, n/a, netherlands";"50"
"2041";"playa del rey, california, usa";NULL
"2042";"campeche, n/a, mexico";"31"
"2043";"houston, ,";NULL
"2044";"parma, emilia romagna, italy";NULL
"2045";"venezia, veneto, italy";NULL
"2046";"philadelphia, missouri, usa";"22"
"2047";"puyallup, washington, usa";"21"
"2048";"madrid, madrid, spain";"25"
"2049";"villalba, madrid, spain";"20"
"2050";"guildford, england, united kingdom";"48"
"2051";"sestri levante, liguria, italy";NULL
"2052";"milwaukee, wisconsin, usa";"20"
"2053";"lecce, puglia, italy";NULL
"2054";"albuquerque, new mexico, usa";"25"
"2055";"bennet, nebraska, usa";NULL
"2056";"rogers, arkansas, usa";NULL
"2057";"galway, galway, ireland";"26"
"2058";"pasadena, california, usa";NULL
"2059";"auburn, alabama, usa";NULL
"2060";"pennsauken, new york, usa";"54"
"2061";"auckland central, auckland, new zealand";NULL
"2062";"brescia, lombardia, italy";"23"
"2063";"raleigh, north carolina, usa";NULL
"2064";"hospitalet de llob-barcelona, catalu�a, spain";"33"
"2065";"n/a, n/a, singapore";"16"
"2066";"fieberbrunn, tirol, austria";"31"
"2067";"adwa, tigray, ethiopia";NULL
"2068";"healesville, victoria, australia";"43"
"2069";"metuchen, new jersey, usa";"48"
"2070";"pembroke pines, florida, usa";"22"
"2071";"madrid, espa�a, spain";"27"
"2072";"sevilla, sevilla, spain";"26"
"2073";"roma, lazio, italy";NULL
"2074";"madrid, madrid, spain";"35"
"2075";"bonn, nordrhein-westfalen, germany";"29"
"2076";"oderzo, veneto, italy";"34"
"2077";"minneapolis, minnesota, usa";"25"
"2078";"dallas, texas, usa";NULL
"2079";"grange over sands, cumbria, united kingdom";"40"
"2080";"wellington, wellington, new zealand";NULL
"2081";"flims dorf, graubuenden, switzerland";"62"
"2082";"akron, ohio, usa";"14"
"2083";"tuebingen, baden-wuerttemberg, germany";NULL
"2084";"logro�o, la rioja, spain";"21"
"2085";"auckland, n/a, new zealand";"36"
"2086";"barcelona, barcelona, spain";"15"
"2087";"austin, texas, usa";NULL
"2088";"tigard, oregon, usa";"19"
"2089";"lynchburg, virginia, usa";NULL
"2090";"dudley, massachusetts, usa";"28"
"2091";"washington, dc, usa";"27"
"2092";"tallahassee, florida, usa";NULL
"2093";"sadergsa, basilicata, albania";"19"
"2094";"san francisco, california, usa";NULL
"2095";"decatur, georgia, usa";"24"
"2096";"poway, ca, usa";"62"
"2097";"arlington, massachusetts, usa";NULL
"2098";"rheinbach, nordrhein-westfalen, germany";NULL
"2099";"tucson, arizona, usa";NULL
"2100";"rochester, new york, usa";NULL
"2101";"new york, new york, usa";"30"
"2102";"bainbridge island, washington, usa";NULL
"2103";"minneapolis, minnesota, usa";"43"
"2104";"roseville, california, usa";NULL
"2105";"new smyrna beach, florida, usa";NULL
"2106";"denver, colorado, usa";"44"
"2107";"meadville, pennsylvania, usa";"42"
"2108";"houston, texas, usa";NULL
"2109";"winnipeg, manitoba, canada";NULL
"2110";"charlotte, north carolina, usa";NULL
"2111";"the forks, maine, usa";NULL
"2112";"groningen, groningen, netherlands";NULL
"2113";"winnipeg, manitoba, canada";NULL
"2114";"south bend, indiana, usa";"23"
"2115";"escondido, california, usa";"55"
"2116";"parrsboro, nova scotia, canada";NULL
"2117";"burlington, ontario, canada";NULL
"2118";"madrid, madrid, spain";"25"
"2119";"hartford, connecticut, usa";NULL
"2120";"jackson, california, usa";"16"
"2121";"frankfurt am main, hessen, germany";"28"
"2122";"johnstown, new york, usa";"31"
"2123";"hamburg, hamburg, germany";"40"
"2124";"canberra, australian capital territory, australia";"23"
"2125";"wheeling, west virginia, usa";"62"
"2126";"nottingham, england, united kingdom";"24"
"2127";"high point, north carolina, usa";NULL
"2128";"wellington, n/a, new zealand";"32"
"2129";"cambridge, england, united kingdom";"34"
"2130";"george town, penang,";"34"
"2131";"jacksonville, florida, usa";"25"
"2132";"hammond, indiana, usa";NULL
"2133";"97297 waldb�ttelbrunn, bayern, germany";"15"
"2134";"oakland, california, usa";"35"
"2135";"irvine, california, usa";NULL
"2136";"salem, oregon, usa";"45"
"2137";"trivandrum, kerala, india";NULL
"2138";"crosswicks, new jersey, usa";NULL
"2139";"chesapeake, virginia, usa";"33"
"2140";"chicago, illinois, usa";NULL
"2141";"lexington, massachusetts, usa";NULL
"2142";"bronx, new york, usa";"34"
"2143";"champaign, illinois, usa";"22"
"2144";"austin, texas, usa";"22"
"2145";"charleston, south carolina, usa";NULL
"2146";"bainbridge island, washington, usa";"57"
"2147";"las vegas, nevada, usa";"35"
"2148";"los angeles, california, usa";NULL
"2149";"mississauga, ontario, canada";"54"
"2150";"lawrenceville, georgia, usa";NULL
"2151";"oakland, california, usa";NULL
"2152";"grosse pointe, michigan, usa";"1"
"2153";"nashville, tennessee, usa";"30"
"2154";"free union, virginia, usa";NULL
"2155";"madrid, madrid, spain";"18"
"2156";"karlstad, v�rmland, sweden";"20"
"2157";"denver, colorado, usa";NULL
"2158";"james island, south carolina, usa";"58"
"2159";"lancaster, pennsylvania, usa";NULL
"2160";"zaragoza, arag�n, spain";NULL
"2161";"rocky river, ohio, usa";"32"
"2162";"silver spring, maryland, usa";"18"
"2163";"kerns, obwalden, switzerland";NULL
"2164";"la mirada, california, usa";NULL
"2165";"parry sound, ontario, canada";NULL
"2166";"lisbon, n/a, portugal";NULL
"2167";"woodville, ohio, usa";"48"
"2168";"madrid, n/a, spain";"27"
"2169";"hollister, california, usa";NULL
"2170";"kassel, hessen, germany";"29"
"2171";"culiac�n, sinaloa, mexico";"27"
"2172";"quezon city, n/a, philippines";"17"
"2173";"raesfeld, nordrhein-westfalen, germany";"29"
"2174";"turin, piemonte, italy";NULL
"2175";"lagos, louisiana, netherlands";NULL
"2176";"atlanta, georgia, usa";NULL
"2177";"framingham, massachusetts, usa";"28"
"2178";"linden, new jersey, usa";NULL
"2179";"sunderland, massachusetts, usa";"30"
"2180";"brick, new jersey, usa";"18"
"2181";"montreal, quebec, canada";"15"
"2182";"gloucester, england, united kingdom";NULL
"2183";"burnaby, british columbia, canada";NULL
"2184";"middletown, new jersey, usa";NULL
"2185";"sierra vista, arizona, usa";NULL
"2186";"athens, georgia, usa";"27"
"2187";"austin, texas, usa";NULL
"2188";"sassoeiros, n/a, portugal";NULL
"2189";"montreal, quebec, canada";"24"
"2190";"lenexa, kansas, usa";"29"
"2191";"sacramento, california, usa";"39"
"2192";"maidstone, kent, united kingdom";NULL
"2193";"k�ln, nordrhein-westfalen,";NULL
"2194";"rome, lazio, italy";"27"
"2195";"newhaven, england, united kingdom";NULL
"2196";"orimattila, p�ij�t-h�me, finland";"22"
"2197";"n/a, travelling, canada";"26"
"2198";"philadelphia, pennsylvania, usa";NULL
"2199";"launceston, tasmania, australia";"25"
"2200";"shawnee, oklahoma, usa";"34"
"2201";"london nw5 1pb, england, united kingdom";"34"
"2202";"vienna, yukon territory, austria";"23"
"2203";"woking, surrey, united kingdom";"40"
"2204";"el cajon, california, usa";NULL
"2205";"reykjavik, n/a, iceland";NULL
"2206";"vestal, new york, usa";"26"
"2207";"north east, pennsylvania, usa";NULL
"2208";"avil�s, asturias, spain";"18"
"2209";"rapallo, liguria, italy";"26"
"2210";"rijeka, primorsko-goranska ?upanija, croatia";NULL
"2211";"castelfidardo, marche, italy";"23"
"2212";"mainz, rheinland-pfalz, germany";"22"
"2213";"heuchlingen lein, baden-wuerttemberg, germany";"15"
"2214";"singen, baden-wuerttemberg, germany";NULL
"2215";"goettingen, lower saxony, germany";"33"
"2216";"m�nster, nordrhein-westfalen, germany";NULL
"2217";"frankfurt/main, n/a, germany";"37"
"2218";"stratham, new hampshire, usa";"48"
"2219";"omaha, nebraska, usa";NULL
"2220";"santander, cantabria, spain";"27"
"2221";"windach, bavaria, germany";NULL
"2222";"aptos, california, usa";NULL
"2223";"cleveland, ohio, usa";NULL
"2224";"paris, ile de france, france";"23"
"2225";"stouffville, ontario, canada";NULL
"2226";"montreal, quebec, canada";NULL
"2227";"linz, oberoesterreich, austria";"32"
"2228";"palmerston north, manawatu, new zealand";"26"
"2229";"soddy-daisy, tennessee, usa";"27"
"2230";"harpers ferry, west virginia, usa";"44"
"2231";"paris, �le de france, france";"35"
"2232";"50678 k�ln, nordrhein-westfalen, germany";NULL
"2233";"dundas, ontario, canada";"20"
"2234";"san antonio, texas, usa";NULL
"2235";"peterborough, ontario, canada";"16"
"2236";"birmingham, west midlands, united kingdom";NULL
"2237";"athens, texas, usa";NULL
"2238";"san diego, california, usa";"34"
"2239";"deep river,, connecticut, usa";"25"
"2240";"ottawa, ontario, canada";NULL
"2241";"manchester, england, united kingdom";"62"
"2242";"lincoln, nebraska, usa";NULL
"2243";"sacramento, california, usa";NULL
"2244";"embro, ontario, canada";NULL
"2245";"cambria, california, usa";NULL
"2246";"toronto, ontario, canada";NULL
"2247";"brisbane, queensland, australia";"15"
"2248";"ulm, baden-wuerttemberg, germany";"19"
"2249";"north haven, connecticut, usa";NULL
"2250";"charlotte, north carolina, usa";NULL
"2251";"carmichael, california, usa";"76"
"2252";"angeles city, pampanga, philippines";"47"
"2253";"saskatoon, saskatchewan, canada";NULL
"2254";"maryville, tennessee, usa";"16"
"2255";"charlottesville, virginia, usa";"35"
"2256";"preston, lancashire, united kingdom";"59"
"2257";"houston, texas, usa";NULL
"2258";"blaine, minnesota, usa";"21"
"2259";"san francisco, california, usa";"27"
"2260";"st. petersburg, florida, usa";NULL
"2261";"new london, north carolina, usa";"59"
"2262";"kettering, ohio, usa";"63"
"2263";"porto, porto, portugal";"28"
"2264";"longwood, florida, usa";"33"
"2265";"aarhus, n/a, denmark";"32"
"2266";"beziers, herault, france";"17"
"2267";"san marino, california, usa";NULL
"2268";"coru�a, galicia, spain";"22"
"2269";"el escorial, madrid, spain";"19"
"2270";"thame, united kingdom, united kingdom";NULL
"2271";"mooresville, north carolina, usa";NULL
"2272";"ottawa, ontario, canada";"24"
"2273";"sevilla, andalucia, spain";"27"
"2274";"longwood, florida, usa";"37"
"2275";"prescott, arizona, usa";"22"
"2276";"niskayuna, new york, usa";"46"
"2277";"ljk, lkj,";NULL
"2278";"raleigh, north carolina, usa";"16"
"2279";"cologne/k�ln, nordrhein-westfalen, germany";"18"
"2280";"marina del rey, california, usa";"42"
"2281";"vancouver, washington, usa";"30"
"2282";"atlanta, georgia, usa";"34"
"2283";"jasper, missouri, usa";"18"
"2284";"orlando, florida, usa";NULL
"2285";"gloucestershire, england, united kingdom";NULL
"2286";"duluth, minnesota, usa";NULL
"2287";"north chili, new york, usa";"35"
"2288";"spring hill, tennessee, usa";"30"
"2289";"malibu, california, usa";NULL
"2290";"wellington, wellington, new zealand";NULL
"2291";"aveiro, northern territory, portugal";"51"
"2292";"brighton, massachusetts, usa";NULL
"2293";"newcastle, california, usa";NULL
"2294";"austin, texas, usa";"25"
"2295";"el sobrante, california, usa";"21"
"2296";"wenatchee, washington, usa";"61"
"2297";"chicago, illinois, usa";"28"
"2298";"lutkewierum, friesland, netherlands";NULL
"2299";"frederiksberg, \"n/a\"), denmark";NULL
"2300";"istanbul, n/a, turkey";"19"
"2301";"eugene, oregon, usa";"24"
"2302";"tampere, pirkanmaa, finland";"34"
"2303";"guimar�es, braga, portugal";"30"
"2304";"lindsay, ontario, canada";NULL
"2305";"holmrook, cumbria, united kingdom";"71"
"2306";"conway, arkansas, usa";"35"
"2307";"corvallis, oregon, usa";"41"
"2308";"florence, ,";"21"
"2309";"elizabethton, tennessee, usa";"18"
"2310";"waltham, massachusetts, usa";NULL
"2311";"albuquerque, new mexico, usa";NULL
"2312";"roanoke, virginia, usa";NULL
"2313";"cincinnati, ohio, usa";"23"
"2314";"brooklyn, new york, usa";"25"
"2315";"pontevecchio di magenta, lombardia, italy";NULL
"2316";"london, n/a, united kingdom";NULL
"2317";"paris, ile-de-france, france";"62"
"2318";"glendale, arizona, usa";NULL
"2319";"baton rouge, louisiana, usa";"43"
"2320";"rochester, new york, usa";"21"
"2321";"halifax, nova scotia, canada";"35"
"2322";"norfolk, virginia, usa";"24"
"2323";"indianapolis, indiana, usa";NULL
"2324";"atlantic beach, florida, usa";"40"
"2325";"borgholm, �land, sweden";"23"
"2326";"porto, porto, portugal";"23"
"2327";"albion, new york, usa";"28"
"2328";"lymington, hampshire, united kingdom";NULL
"2329";"kuala lumpur, n/a, malaysia";"13"
"2330";"genova, liguria, italy";NULL
"2331";"lisboa, lisboa, portugal";"27"
"2332";"san diego, california, usa";NULL
"2333";"ocean city, maryland, usa";NULL
"2334";"amersfoort, utrecht, netherlands";NULL
"2335";"appleton, minnesota, usa";NULL
"2336";"van buren, arkansas, usa";"17"
"2337";"grove city, ohio, usa";"34"
"2338";"alpharetta, georgia, usa";"57"
"2339";"upper darby, pennsylvania, usa";NULL
"2340";"st. louis, missouri, usa";"29"
"2341";"toronto, ontario, canada";NULL
"2342";"burgos, castilla y leon, spain";"60"
"2343";"porto, portugal, portugal";"66"
"2344";"willoughby, ohio, usa";"48"
"2345";"london, england, united kingdom";"55"
"2346";"barcelona, barcelona, spain";"22"
"2347";"wilmington, delaware, usa";"55"
"2348";"gijon, asturias, spain";"44"
"2349";"g�nzburg, bayern, germany";NULL
"2350";"st. louis, missouri, usa";"24"
"2351";"gelsenkirchen, nordrhein-westfalen, germany";"24"
"2352";"bad d�rrheim, baden-wuerttemberg, germany";"18"
"2353";"glasgow, scotland, united kingdom";NULL
"2354";"ottawa, ontario, canada";NULL
"2355";"gatineau, quebec, canada";NULL
"2356";"whitehorse, yukon territory, canada";NULL
"2357";"philadelphia, pennsylvania, usa";"35"
"2358";"bryan, texas, usa";"23"
"2359";"haarlem, noord-holland, netherlands";"38"
"2360";"dearborn, michigan, usa";NULL
"2361";"adelaide, south australia, australia";"13"
"2362";"washington, dc, usa";"58"
"2363";"mountain home, idaho, usa";"42"
"2364";"chemult, oregon, usa";NULL
"2365";"dorchester, england, united kingdom";NULL
"2366";"lathrup village, michigan, usa";"16"
"2367";"columbus, ohio, usa";NULL
"2368";"largo, florida, usa";"18"
"2369";"kingston, ontario, canada";"45"
"2370";"kuala lumpur, kuala lumpur, malaysia";"16"
"2371";"gilbert, arizona, usa";"22"
"2372";"dodge city, kansas, usa";"46"
"2373";"petting, bayern, germany";"16"
"2374";"st.thomas, virgin islands, usa";NULL
"2375";"norfolk, virginia, usa";"20"
"2376";"bay village, ohio, usa";"38"
"2377";"henderson, nevada, usa";"32"
"2378";"yuma, arizona, usa";NULL
"2379";"london, england, united kingdom";NULL
"2380";"beijing, beijing, china";NULL
"2381";"cave junction, oregon, usa";NULL
"2382";"houston, texas, usa";NULL
"2383";"sta. perp�tua de mogoda, n/a, spain";"37"
"2384";"jordan, ontario, canada";NULL
"2385";"london, ontario, canada";NULL
"2386";"pittsboro, north carolina, usa";"40"
"2387";"chester, england, united kingdom";NULL
"2388";"hawley, pennsylvania, usa";"64"
"2389";"d�sseldorf, nordrhein-westfalen, germany";NULL
"2390";"london, england, united kingdom";"26"
"2391";"karachi, idaho, pakistan";"45"
"2392";"barcelona, dc, spain";"47"
"2393";"sitka, alaska, usa";NULL
"2394";"valencia, n/a, spain";"29"
"2395";"newtown, connecticut, usa";"43"
"2396";"maia, douro litoral, portugal";"50"
"2397";"cataumet, massachusetts, usa";NULL
"2398";"pescara, abruzzo, italy";NULL
"2399";"kent, ohio, usa";"32"
"2400";"sydney, new south wales, australia";NULL
"2401";"manchester, england, united kingdom";"25"
"2402";"cardiff, wales, united kingdom";"21"
"2403";"anderson, south carolina, usa";"41"
"2404";"new york, new york, usa";NULL
"2405";"bournemouth, england, united kingdom";"29"
"2406";"m�nchen, bayern, germany";"48"
"2407";"cedarburg, wisconsin, usa";NULL
"2408";"san jose, california, usa";"33"
"2409";"glastonbury, connecticut, usa";"57"
"2410";"shanghai, n/a, china";NULL
"2411";"lake city, florida, usa";"37"
"2412";"new orleans, louisiana, usa";NULL
"2413";"austin, texas, usa";"25"
"2414";"edenhope, victoria, australia";NULL
"2415";"hamburg, hamburg, germany";"33"
"2416";"seville, n/a, spain";"21"
"2417";"lakeland, florida, usa";"35"
"2418";"paris, alabama, gambia, the";"62"
"2419";"grand haven, michigan, usa";NULL
"2420";"gemona, udine, italy";NULL
"2421";"durban, kwazulu-natal, south africa";NULL
"2422";"johannesburg, sandton, south africa";NULL
"2423";"london, england, united kingdom";NULL
